outbreak_escalation_rate,critical_network_threshold,baseline_outbreak_prob,baseline_network_density,meth_annual_growth_rate,housing_instability_rate,incarceration_annual_rate,ssp_coverage,oat_coverage,p_outbreak_current_policy,p_outbreak_decriminalization,p_outbreak_full_harm_reduction,p_outbreak_theoretical_max
3.8333063837700454,0.32018055861056954,0.06313549379009022,0.23366675399437792,0.026212522199320465,0.7193562158119832,0.41872873295582136,0.2797474820502437,0.08476552273158644,0.5489501540606928,0.5473542538687421,0.4710330406439127,0.11860925652383936
2.76534570678937,0.29111253260097747,0.010279117279982018,0.19227154082489062,0.047621806004935416,0.7463138931134969,0.31811472462325247,0.24275058073451627,0.045458271604754796,0.05153173650605002,0.05143083678911379,0.04648579456202976,0.018370729166593987
4.156869519493618,0.43350867457682885,0.062385414808407674,0.1781069162844312,0.016107335359020147,0.7902040459792261,0.3240205362671017,0.249441131118723,0.14918209465768753,0.3148938202186859,0.3139672274733049,0.2696947921513946,0.07387799246973499
4.320457291205324,0.4138949572770654,0.07108434179083709,0.1778578376360998,0.040310931868718695,0.6662798945875674,0.4375520713477472,0.24108288284048868,0.048912668445359575,0.3993269705819399,0.3981298104181432,0.3410110995839707,0.08948211045794592
4.313443813559026,0.25284630468067526,0.01708300150915588,0.12765066418034743,0.030106503948517965,0.5997418834931958,0.20336910462315666,0.1782985053225754,0.10218961968269681,0.11707737108488983,0.11678292789741937,0.10255869517981935,0.03111359454633582
3.5703377460832253,0.3641630235494973,0.05481478690243901,0.12757077168014253,0.03105520661769614,0.7225709901585078,0.3970821361803365,0.25396157763420035,0.11437027907819977,0.24352542219002973,0.24295613636000307,0.21532842292521093,0.07208876241694445
2.1878733393837306,0.38630232604401216,0.05132616368034504,0.14988722995674292,0.04790635795430111,0.658214950611312,0.35723351210854287,0.2876273684602436,0.09350400915945355,0.13578793358142416,0.13559472519934723,0.12599322686577474,0.06263127921890814
1.368375807158073,0.2577278710180556,0.07880739940433694,0.11805843395918345,0.03773657368348606,0.7027642766317941,0.4316697117163756,0.2706031498014544,0.045388064998480165,0.1980560144014546,0.19788063467108555,0.18904220700872745,0.12425481479922193
1.722214624725665,0.35225053976545595,0.025201250404654464,0.16382699690199815,0.029862934674419632,0.5529546151190448,0.3609012127957796,0.2107268675030703,0.14434313804972287,0.060859580459524214,0.06079308693269177,0.057460141386656186,0.03350189277031406
1.3489952954047308,0.4449886218313389,0.06902653750308982,0.1093473559049601,0.027995387851299722,0.6559211187228005,0.37483641296612236,0.20522524309991327,0.043040583193788055,0.1314709259806775,0.1313619015026325,0.12585943212289694,0.07278693119501997
3.9690390991962197,0.3426271439417564,0.022165762265049217,0.16706607762072845,0.030343669308815706,0.5898062578718973,0.2975171782918597,0.1833790546255918,0.10344382355863585,0.11664852519431983,0.11635430863283161,0.10214370135064484,0.031124468152883677
4.219016385829557,0.2989775191319859,0.037698767039734016,0.09078190927040168,0.016650560305608242,0.6945852702540428,0.2464799877370908,0.18090841517321896,0.10855368020720566,0.20507522781396115,0.20457058223140798,0.18015760550317259,0.05607900935797296
3.3008733349786774,0.29446622129282585,0.0281126463463178,0.23782222713123402,0.033106410487459284,0.6329745409429011,0.39521935464460695,0.20442489628237231,0.131048426789857,0.19254371525822306,0.19207754356888931,0.1695027002640729,0.05376546546901398
4.00598962978566,0.3138115270767806,0.058933699767015714,0.22267510826203651,0.04407274668871954,0.7884186706547919,0.32416311332937836,0.2603204010161477,0.0774669408075733,0.5564463516178595,0.554775289518393,0.47505640271811506,0.1142939764609792
1.2229725612253413,0.3360293375172792,0.030235868603570207,0.17144467869034147,0.01770425480819683,0.5831091546065293,0.3443123389399649,0.2587805983644238,0.12870890682637895,0.06361468937733224,0.06356434022616722,0.061020705738783834,0.0419365480440488
1.4969558931614797,0.34732378640364386,0.06034403854400271,0.09451909890102356,0.03921590819466703,0.621402373788024,0.38484989923745244,0.2605333243175621,0.10917248741192417,0.12660772871134787,0.12649539672356583,0.12083457681872858,0.07516847383517916
4.8888435321254295,0.3850442527587573,0.07621702286541196,0.14981813581315562,0.03197147167732733,0.7694453622791578,0.3633668637899715,0.26302301863575855,0.054693462755914586,0.5507193205090298,0.5488818632772839,0.4619718744778713,0.10028835245889002
3.886133651509403,0.36906353342430476,0.026182227531601064,0.22992142216943645,0.016519145463081853,0.5537689081850419,0.2249190200619859,0.15830312244741707,0.06249524414717142,0.14331215238059358,0.14293842137006496,0.1249270639818194,0.03689504865892394
2.623185913262299,0.25764334197555083,0.021628742748301177,0.11452753063562013,0.03187423540657831,0.7122861562215493,0.42509874897729816,0.24080422548250008,0.06061194756214874,0.09284185338303592,0.09268477571130347,0.0849331700306457,0.038082967156529104
4.066455935544447,0.3737244536575752,0.06413600017772973,0.1851877744522462,0.021692147910790063,0.6589869264336747,0.2390243083851368,0.2860211925595636,0.09522087216911762,0.328575556436111,0.327692086504912,0.28520344936644737,0.08231677351951709
3.445275217960458,0.25236958787682284,0.024278219555812684,0.16569005054708302,0.016356583173808927,0.5970014445970094,0.23998794251739833,0.2024233257386016,0.12518842291306018,0.13947373520277326,0.1391732041824019,0.12451915833725247,0.04482147341656057
2.190101666923897,0.4037584471094712,0.03245106932659723,0.09040627753127525,0.024604393651355236,0.7248644513985807,0.448710781251275,0.2623724854525767,0.05949911845522016,0.08067643750642657,0.08056508067933803,0.07502506536963403,0.03752366531848852
2.213962774202506,0.25155193139074156,0.019450301173444852,0.1731192310904302,0.02945265484921729,0.7145410502542393,0.3548940924150088,0.15185872413382204,0.11215615471364435,0.08051734198481174,0.0803947044578216,0.07431609300172738,0.03610025386963782
1.3009380101580255,0.37575544195974464,0.04243408522660166,0.13313179306042286,0.030647808076991898,0.6384619744274846,0.30384247861520125,0.2192561308546659,0.052087452109034704,0.08730091277295254,0.08723062631426295,0.08368102594526876,0.052874179964311284
2.543793510743181,0.2934221900646294,0.023909527128056565,0.1684393220847472,0.01949487581958293,0.5930114647868043,0.44146550720890854,0.2841866564731568,0.08674418889812982,0.09310087034146332,0.09294331051750764,0.08516800639541877,0.038179716751045284
2.1969511223464657,0.32416804310610925,0.07386357759378158,0.17695539199615162,0.029800489388189827,0.7973301589327921,0.33921778718211465,0.16565545292810485,0.04229590997408396,0.27780299823537097,0.277368335823036,0.2558472365613905,0.12185765576024225
3.7681206616371483,0.36443875005355386,0.012284720078054022,0.1834121974999533,0.01000855424193054,0.7097386826599706,0.42191810967717813,0.21433720514360333,0.08920171393254273,0.07391490440809256,0.07371752225027903,0.06422034168310323,0.018096219604958455
4.9016444270921875,0.317936346781973,0.020920084285033596,0.13440462008047072,0.04865303403803666,0.7119444002406751,0.3695924750312409,0.27088976993395836,0.05848951831498829,0.17998874108209262,0.1794128914120794,0.15207980032828933,0.033330978164249986
3.5312963674593343,0.4187149734208267,0.0390970573676561,0.2182181038733022,0.019809212786728845,0.7895452651872854,0.34760332125710125,0.18021914088712107,0.14855502055861816,0.2063696149255714,0.20582281441598604,0.17949903404707915,0.05237503882349355
1.5675635140951478,0.38975968373345504,0.028329667731991456,0.2092298652809062,0.014164759431914274,0.6179741972025121,0.39391839111369265,0.17518086836949237,0.044267576911062353,0.0719764466910755,0.07189720822870374,0.06792629263965383,0.039465133622688116
2.468856339727018,0.36966026644105465,0.014353758964905322,0.18487662828644785,0.03596928698503359,0.5858390906780465,0.2599009947083226,0.20838957139163555,0.04591000620824552,0.04454144153610728,0.04447057776836484,0.0409643539940716,0.019064120793405998
4.161275873488494,0.36393403006436664,0.02624767109488786,0.1931239292645192,0.01427699489050979,0.7090147115701153,0.2658609849901866,0.20932040215697995,0.06681572252095326,0.1695795894679604,0.16909408209877133,0.14584911543504178,0.03757363939310174
1.953712458007593,0.43578598500568655,0.0328362402402447,0.17718131709392518,0.045784136780345965,0.6940832126921096,0.3424525867581226,0.18579071742571138,0.07196777410140444,0.08293001769397941,0.08281924482989414,0.0773018888413838,0.03931706581288291
